epoch,train_azimuth,train_azimuth_cls,train_distance,train_height,train_side,train_side_focal,train_side_kl,train_side_prior_mix,train_total,val_azimuth,val_azimuth_circular_mae_deg,val_azimuth_class_acc,val_azimuth_cls,val_distance,val_distance_mae,val_height,val_height_mae,val_side,val_side_accuracy,val_side_focal,val_side_kl,val_side_prior_mix,val_total
1,0.979099553823471,2.07962851524353,14.753086137771607,15.154319334030152,0.8997804373502731,0.8990649998188018,0.001430872082710266,0.2689941763877869,37.54435501098633,0.2389966607093811,40.43343811035156,0.0,2.077963447570801,19.972518157958984,19.972518157958984,15.000414848327637,15.000414848327637,0.9002079129219055,0.25,0.8995824217796325,0.0012509703636169433,0.26897770166397095,41.129720306396486
2,0.9615565180778504,2.0790045142173765,15.21643943786621,14.694639968872071,0.9055456489324569,0.9049010157585144,0.0012892693281173705,0.2689752295613289,37.53538017272949,0.10484900176525117,26.423675537109375,0.0,2.0728012561798095,19.843513107299806,19.843513107299806,14.894648170471191,14.894648170471191,0.8999522566795349,0.25,0.8994155883789062,0.0010733187198638916,0.268993079662323,40.620470428466795
3,1.0144936442375183,2.080242085456848,14.10052719116211,15.29651517868042,0.9070510894060135,0.9063151150941848,0.0014719516038894653,0.2689844936132431,37.134476566314696,0.07988403439521789,22.969395446777344,0.0,2.0700612545013426,19.74199676513672,19.74199676513672,14.81104679107666,14.81104679107666,0.8998305439949036,0.25,0.8993282914161682,0.0010044991970062256,0.2689671516418457,40.38219680786133
