epoch,train_azimuth,train_distance,train_height,train_side,train_side_focal,train_side_kl,train_total,val_azimuth,val_azimuth_circular_mae_deg,val_distance,val_distance_mae,val_height,val_height_mae,val_side,val_side_accuracy,val_side_focal,val_side_kl,val_total
1,0.9741443961858749,15.063954925537109,15.154835605621338,0.9039543807506562,0.90376977622509,0.00036920905113220216,35.78289661407471,0.298702073097229,45.45683898925781,19.9710262298584,19.9710262298584,15.000310134887695,15.000310134887695,0.9012214303016662,0.25,0.9010753035545349,0.00029225945472717286,39.17362518310547
2,0.975632581114769,14.647222566604615,14.945159339904786,0.90334452688694,0.9032281160354614,0.00023281872272491456,35.15702476501465,0.25480765104293823,41.80461502075195,19.840533447265624,19.840533447265624,14.896505355834961,14.896505355834961,0.9013071298599243,0.25,0.9012182593345642,0.00017769336700439452,38.85188293457031
3,0.8927501171827317,15.210785102844238,15.034396600723266,0.8990443468093872,0.8989525943994522,0.0001835078001022339,35.62685928344727,0.18395853638648987,35.274878692626956,19.737442779541016,19.737442779541016,14.813201522827148,14.813201522827148,0.9011200308799744,0.25,0.901047432422638,0.00014522075653076172,38.523040771484375
